,Season,DayType,load_class,hour,load,sdh_total_load,p_total_load
8692,June,Saturday,201,17,0.8899999999999999,4325.3405,0.00020576414735441056
8693,June,Sunday,201,17,0.9025000000000001,4029.8800000000006,0.000223952077977508
8694,July,Weekday,201,17,1.396190476190476,6006.6459523809535,0.00023244094745371915
8695,July,Saturday,201,17,1.134,4652.4580000000005,0.00024374212513041487
8696,July,Sunday,201,17,1.1520000000000001,4486.5650000000005,0.0002567665909220083
8697,August,Weekday,201,17,1.3752173913043477,5919.109521739131,0.00023233518255635964
8698,August,Saturday,201,17,1.0050000000000001,4652.022999999999,0.00021603504539852882
8699,August,Sunday,201,17,0.995,4168.1410000000005,0.0002387155328958401
8700,September,Weekday,201,17,1.0890909090909089,5420.799727272727,0.0002009096376705369
8701,September,Saturday,201,17,0.8550000000000001,4209.428500000001,0.00020311545854740135
8702,September,Sunday,201,17,0.8025,3979.0384999999997,0.00020168188872764112
8703,October,Weekday,201,17,0.9904761904761905,5034.393761904761,0.00019674189928708401
8704,October,Saturday,201,17,0.752,3670.0000000000005,0.00020490463215258852
8705,October,Sunday,201,17,0.746,3514.86,0.00021224173935803986
8706,November,Weekday,201,17,0.9513636363636363,4665.110000000001,0.00020393166213950715
8707,November,Saturday,201,17,0.7224999999999999,3545.038,0.00020380599587366903
8708,November,Sunday,201,17,0.7225,3488.85,0.00020708829557017355
8709,December,Weekday,201,17,1.158181818181818,4412.639272727272,0.0002624691815032487
8710,December,Saturday,201,17,0.866,3447.224,0.0002512166311211572
8711,December,Sunday,201,17,0.8175,3262.3644999999997,0.00025058512008697986
8712,January,Weekday,301,17,68.82142857142856,5017.273000000001,0.013716899313915855
8713,January,Saturday,301,17,55.455999999999996,3743.159,0.014815293713144431
8714,January,Sunday,301,17,50.928,3606.1000000000004,0.014122736474307422
8715,February,Weekday,301,17,72.01,5020.967999999999,0.01434185599270898
8716,February,Saturday,301,17,57.6375,3835.3025000000002,0.015028149670071657
8717,February,Sunday,301,17,53.67,3590.5130000000004,0.01494772474016944
8718,March,Weekday,301,17,70.50043478260868,4927.904,0.014306373416082917
8719,March,Saturday,301,17,55.43,3702.69,0.014970197343012782
8720,March,Sunday,301,17,51.3975,3531.2434999999996,0.0145550710394228
8721,April,Weekday,301,17,72.24095238095238,4971.972285714285,0.01452963697897485
8722,April,Saturday,301,17,57.742,3733.009,0.015467950921093413
8723,April,Sunday,301,17,51.662499999999994,3447.0200000000004,0.014987583477902649
8724,May,Weekday,301,17,75.70545454545453,5343.723999999999,0.014167171535329022
8725,May,Saturday,301,17,59.182500000000005,4050.7800000000007,0.014610149156458755
8726,May,Sunday,301,17,55.04,3670.876,0.014993696327525091
8727,June,Weekday,301,17,92.88454545454547,5996.111454545455,0.015490797020481124
8728,June,Saturday,301,17,71.37,4325.3405,0.016500435052454254
8729,June,Sunday,301,17,68.4625,4029.8800000000006,0.01698871926707495
8730,July,Weekday,301,17,108.04095238095239,6006.6459523809535,0.0179869020477437
8731,July,Saturday,301,17,84.246,4652.4580000000005,0.018107847507704528
8732,July,Sunday,301,17,81.65400000000001,4486.5650000000005,0.01819966945759172
8733,August,Weekday,301,17,105.89608695652173,5919.109521739131,0.017890543597410533
8734,August,Saturday,301,17,76.975,4652.022999999999,0.016546564795573884
8735,August,Sunday,301,17,72.735,4168.1410000000005,0.01745022541224013
8736,September,Weekday,301,17,82.15363636363635,5420.799727272727,0.01515526130772016
8737,September,Saturday,301,17,64.98249999999999,4209.428500000001,0.015437368754452053
8738,September,Sunday,301,17,58.405,3979.0384999999997,0.014678169110452187
8739,October,Weekday,301,17,73.67714285714285,5034.393761904761,0.01463475968341164
8740,October,Saturday,301,17,58.186,3670.0000000000005,0.01585449591280654
8741,October,Sunday,301,17,54.21,3514.86,0.015423089397586248
8742,November,Weekday,301,17,68.29272727272729,4665.110000000001,0.014639039009311095
8743,November,Saturday,301,17,53.6925,3545.038,0.015145817900964673
8744,November,Sunday,301,17,49.754999999999995,3488.85,0.014261146222967452
8745,December,Weekday,301,17,67.78227272727273,4412.639272727272,0.01536093674055964
8746,December,Saturday,301,17,49.278000000000006,3447.224,0.014294980540864186
8747,December,Sunday,301,17,48.2275,3262.3644999999997,0.014782989454427917
8748,January,Weekday,302,17,68.82142857142856,5017.273000000001,0.013716899313915855
8749,January,Saturday,302,17,55.455999999999996,3743.159,0.014815293713144431
8750,January,Sunday,302,17,50.928,3606.1000000000004,0.014122736474307422
8751,February,Weekday,302,17,72.01,5020.967999999999,0.01434185599270898
8752,February,Saturday,302,17,57.6375,3835.3025000000002,0.015028149670071657
8753,February,Sunday,302,17,53.67,3590.5130000000004,0.01494772474016944
8754,March,Weekday,302,17,70.50043478260868,4927.904,0.014306373416082917
8755,March,Saturday,302,17,55.43,3702.69,0.014970197343012782
8756,March,Sunday,302,17,51.3975,3531.2434999999996,0.0145550710394228
8757,April,Weekday,302,17,72.24095238095238,4971.972285714285,0.01452963697897485
8758,April,Saturday,302,17,57.742,3733.009,0.015467950921093413
8759,April,Sunday,302,17,51.662499999999994,3447.0200000000004,0.014987583477902649
8760,May,Weekday,302,17,75.70545454545453,5343.723999999999,0.014167171535329022
8761,May,Saturday,302,17,59.182500000000005,4050.7800000000007,0.014610149156458755
8762,May,Sunday,302,17,55.04,3670.876,0.014993696327525091
8763,June,Weekday,302,17,92.88454545454547,5996.111454545455,0.015490797020481124
8764,June,Saturday,302,17,71.37,4325.3405,0.016500435052454254
8765,June,Sunday,302,17,68.4625,4029.8800000000006,0.01698871926707495
8766,July,Weekday,302,17,108.04095238095239,6006.6459523809535,0.0179869020477437
8767,July,Saturday,302,17,84.246,4652.4580000000005,0.018107847507704528
8768,July,Sunday,302,17,81.65400000000001,4486.5650000000005,0.01819966945759172
8769,August,Weekday,302,17,105.89608695652173,5919.109521739131,0.017890543597410533
8770,August,Saturday,302,17,76.975,4652.022999999999,0.016546564795573884
8771,August,Sunday,302,17,72.735,4168.1410000000005,0.01745022541224013
8772,September,Weekday,302,17,82.15363636363635,5420.799727272727,0.01515526130772016
8773,September,Saturday,302,17,64.98249999999999,4209.428500000001,0.015437368754452053
8774,September,Sunday,302,17,58.405,3979.0384999999997,0.014678169110452187
8775,October,Weekday,302,17,73.67714285714285,5034.393761904761,0.01463475968341164
8776,October,Saturday,302,17,58.186,3670.0000000000005,0.01585449591280654
8777,October,Sunday,302,17,54.21,3514.86,0.015423089397586248
8778,November,Weekday,302,17,68.29272727272729,4665.110000000001,0.014639039009311095
8779,November,Saturday,302,17,53.6925,3545.038,0.015145817900964673
8780,November,Sunday,302,17,49.754999999999995,3488.85,0.014261146222967452
8781,December,Weekday,302,17,67.78227272727273,4412.639272727272,0.01536093674055964
8782,December,Saturday,302,17,49.278000000000006,3447.224,0.014294980540864186
8783,December,Sunday,302,17,48.2275,3262.3644999999997,0.014782989454427917
8784,January,Weekday,401,17,2.637142857142857,5017.273000000001,0.0005256127894860129
8785,January,Saturday,401,17,2.708,3743.159,0.0007234531047171654
8786,January,Sunday,401,17,2.674,3606.1000000000004,0.0007415213111117273
8787,February,Weekday,401,17,2.3850000000000007,5020.967999999999,0.00047500800642425947
8788,February,Saturday,401,17,2.43,3835.3025000000002,0.0006335875722971005
8789,February,Sunday,401,17,2.4299999999999997,3590.5130000000004,0.0006767835125509919
8790,March,Weekday,401,17,1.815217391304348,4927.904,0.00036835486066781083
8791,March,Saturday,401,17,1.9725,3702.69,0.0005327208056845158
8792,March,Sunday,401,17,1.9100000000000001,3531.2434999999996,0.0005408859513652911
8793,April,Weekday,401,17,1.2928571428571431,4971.972285714285,0.00026002903245696756
8794,April,Saturday,401,17,1.334,3733.009,0.0003573524735675698
8795,April,Sunday,401,17,1.64,3447.0200000000004,0.0004757732766273476
8796,May,Weekday,401,17,1.593181818181818,5343.723999999999,0.0002981407382158619
8797,May,Saturday,401,17,1.6350000000000002,4050.7800000000007,0.00040362596833202493
8798,May,Sunday,401,17,1.652,3670.876,0.0004500288214584202
8799,June,Weekday,401,17,2.348181818181818,5996.111454545455,0.00039161744006638484
8800,June,Saturday,401,17,2.71,4325.3405,0.000626540268910621
8801,June,Sunday,401,17,2.6675000000000004,4029.8800000000006,0.0006619303800609448
8802,July,Weekday,401,17,3.193809523809524,6006.6459523809535,0.0005317126311637431
8803,July,Saturday,401,17,3.558,4652.4580000000005,0.000764757038107598
8804,July,Sunday,401,17,3.598,4486.5650000000005,0.0008019498212998139
8805,August,Weekday,401,17,3.103478260869565,5919.109521739131,0.000524315059464842
8806,August,Saturday,401,17,2.7875,4652.022999999999,0.0005992016806451732
8807,August,Sunday,401,17,2.605,4168.1410000000005,0.0006249788574810688
8808,September,Weekday,401,17,1.6545454545454548,5420.799727272727,0.00030522165322235164
8809,September,Saturday,401,17,1.8399999999999999,4209.428500000001,0.0004371139692716005
8810,September,Sunday,401,17,1.6949999999999998,3979.0384999999997,0.00042598230703221393
8811,October,Weekday,401,17,1.4695238095238097,5034.393761904761,0.0002918968755768949
8812,October,Saturday,401,17,1.7600000000000002,3670.0000000000005,0.00047956403269754766
8813,October,Sunday,401,17,1.6019999999999999,3514.86,0.0004557791775490346
8814,November,Weekday,401,17,1.7381818181818185,4665.110000000001,0.00037259181845268775
8815,November,Saturday,401,17,1.8675000000000002,3545.038,0.0005267926606146395
8816,November,Sunday,401,17,1.81,3488.85,0.0005187955916706079
8817,December,Weekday,401,17,2.446818181818182,4412.639272727272,0.0005545021993846107
8818,December,Saturday,401,17,2.522,3447.224,0.0007316031682304369
8819,December,Sunday,401,17,2.5525,3262.3644999999997,0.0007824079743388577
8820,January,Weekday,701,17,11.304285714285713,5017.273000000001,0.0022530736745410727
8821,January,Saturday,701,17,9.118,3743.159,0.0024359104168431
8822,January,Sunday,701,17,8.370000000000001,3606.1000000000004,0.00232106708077979
8823,February,Weekday,701,17,11.808499999999999,5020.967999999999,0.002351837334952145
8824,February,Saturday,701,17,9.465,3835.3025000000002,0.002467862704441175
8825,February,Sunday,701,17,8.795,3590.5130000000004,0.0024495106966608946
8826,March,Weekday,701,17,11.757826086956522,4927.904,0.0023859689813268523
8827,March,Saturday,701,17,9.285,3702.69,0.002507636340066276
8828,March,Sunday,701,17,8.600000000000001,3531.2434999999996,0.002435402712953667
8829,April,Weekday,701,17,11.93952380952381,4971.972285714285,0.0024013657203659474
8830,April,Saturday,701,17,9.565999999999999,3733.009,0.002562544049585736
8831,April,Sunday,701,17,8.530000000000001,3447.0200000000004,0.0024746012497751683
8832,May,Weekday,701,17,12.373181818181822,5343.723999999999,0.002315460494999709
8833,May,Saturday,701,17,9.642499999999998,4050.7800000000007,0.002380405749016238
8834,May,Sunday,701,17,8.94,3670.876,0.0024353859950594896
8835,June,Weekday,701,17,15.64909090909091,5996.111454545455,0.002609873253311169
8836,June,Saturday,701,17,12.030000000000001,4325.3405,0.002781283924352314
8837,June,Sunday,701,17,11.559999999999999,4029.8800000000006,0.0028685717688864175
8838,July,Weekday,701,17,18.679047619047616,6006.6459523809535,0.003109730083499177
8839,July,Saturday,701,17,14.689999999999998,4652.4580000000005,0.0031574707391232755
8840,July,Sunday,701,17,14.258,4486.5650000000005,0.0031779323379913134
8841,August,Weekday,701,17,18.09217391304348,5919.109521739131,0.0030565702233750366
8842,August,Saturday,701,17,13.1825,4652.022999999999,0.002833713418871747
8843,August,Sunday,701,17,12.457500000000001,4168.1410000000005,0.0029887424633667625
8844,September,Weekday,701,17,13.589090909090906,5420.799727272727,0.0025068424573448963
8845,September,Saturday,701,17,10.7325,4209.428500000001,0.0025496335191344853
8846,September,Sunday,701,17,9.6175,3979.0384999999997,0.002417041202290453
8847,October,Weekday,701,17,11.874761904761906,5034.393761904761,0.002358727280058661
8848,October,Saturday,701,17,9.315999999999999,3670.0000000000005,0.00253841961852861
8849,October,Sunday,701,17,8.644,3514.86,0.0024592729155642045
8850,November,Weekday,701,17,10.823181818181817,4665.110000000001,0.002320027141521168
8851,November,Saturday,701,17,8.417499999999999,3545.038,0.002374445633587002
8852,November,Sunday,701,17,7.75,3488.85,0.002221362340026083
8853,December,Weekday,701,17,11.089090909090912,4412.639272727272,0.002513029102022472
8854,December,Saturday,701,17,8.062000000000001,3447.224,0.002338693395033221
8855,December,Sunday,701,17,7.8675,3262.3644999999997,0.002411594412580201
8856,January,Weekday,801,17,246.56,5017.273000000001,0.049142233241045476
8857,January,Saturday,801,17,188.86200000000002,3743.159,0.05045524381945838
8858,January,Sunday,801,17,180.07800000000003,3606.1000000000004,0.04993705110784504
8859,February,Weekday,801,17,251.93400000000005,5020.967999999999,0.05017638033144209
8860,February,Saturday,801,17,197.47499999999997,3835.3025000000002,0.051488767835131635
8861,February,Sunday,801,17,183.19,3590.5130000000004,0.05102056447087087
8862,March,Weekday,801,17,239.5521739130435,4927.904,0.048611371875962574
8863,March,Saturday,801,17,179.87499999999997,3702.69,0.0485795462218009
8864,March,Sunday,801,17,165.195,3531.2434999999996,0.04678097106585825
8865,April,Weekday,801,17,238.25714285714284,4971.972285714285,0.04792004644549507
8866,April,Saturday,801,17,177.1,3733.009,0.04744162149086702
8867,April,Sunday,801,17,152.02,3447.0200000000004,0.044101861898103285
8868,May,Weekday,801,17,242.98590909090908,5343.723999999999,0.04547126855558205
8869,May,Saturday,801,17,178.2225,4050.7800000000007,0.04399708204345829
8870,May,Sunday,801,17,160.39600000000002,3670.876,0.043694202691673595
8871,June,Weekday,801,17,311.4686363636364,5996.111454545455,0.05194510454396612
8872,June,Saturday,801,17,228.85750000000002,4325.3405,0.05291086331815958
8873,June,Sunday,801,17,219.125,4029.8800000000006,0.05437506824024536
8874,July,Weekday,801,17,353.087619047619,6006.6459523809535,0.05878282519842206
8875,July,Saturday,801,17,273.284,4652.4580000000005,0.05873970275497381
8876,July,Sunday,801,17,263.866,4486.5650000000005,0.05881247680575227
8877,August,Weekday,801,17,345.5956521739131,5919.109521739131,0.05838642635427557
8878,August,Saturday,801,17,238.62499999999997,4652.022999999999,0.05129488826688948
8879,August,Sunday,801,17,222.845,4168.1410000000005,0.05346388233987285
8880,September,Weekday,801,17,268.54318181818184,5420.799727272727,0.04953940291634595
8881,September,Saturday,801,17,201.48499999999999,4209.428500000001,0.04786516744493936
8882,September,Sunday,801,17,175.745,3979.0384999999997,0.04416770533886516
8883,October,Weekday,801,17,242.77047619047616,5034.393761904761,0.04822238538978009
8884,October,Saturday,801,17,179.378,3670.0000000000005,0.04887683923705721
8885,October,Sunday,801,17,164.46800000000002,3514.86,0.04679219086962212
8886,November,Weekday,801,17,236.13863636363638,4665.110000000001,0.05061802108924256
8887,November,Saturday,801,17,176.6825,3545.038,0.049839381129341914
8888,November,Sunday,801,17,163.5325,3488.85,0.0468728950800407
8889,December,Weekday,801,17,246.10500000000002,4412.639272727272,0.05577274388166621
8890,December,Saturday,801,17,182.26,3447.224,0.05287152793088003
8891,December,Sunday,801,17,165.6925,3262.3644999999997,0.05078908258105433
8892,January,Weekday,802,17,456.276,5017.273000000001,0.09094103510014302
8893,January,Saturday,802,17,315.364,3743.159,0.08425076252438113
8894,January,Sunday,802,17,267.697,3606.1000000000004,0.07423449155597459
8895,February,Weekday,802,17,437.014,5020.967999999999,0.08703779828909487
8896,February,Saturday,802,17,320.351,3835.3025000000002,0.08352691867199523
8897,February,Sunday,802,17,262.815,3590.5130000000004,0.07319706125559215
8898,March,Weekday,802,17,419.458,4927.904,0.08511894712234654
8899,March,Saturday,802,17,272.58,3702.69,0.07361674890417506
8900,March,Sunday,802,17,262.933,3531.2434999999996,0.0744590397122147
8901,April,Weekday,802,17,422.122,4971.972285714285,0.08490031233940336
8902,April,Saturday,802,17,254.627,3733.009,0.06820958642210613
8903,April,Sunday,802,17,243.969,3447.0200000000004,0.07077678690579108
8904,May,Weekday,802,17,483.178,5343.723999999999,0.0904197147906591
8905,May,Saturday,802,17,288.342,4050.7800000000007,0.07118184645920043
8906,May,Sunday,802,17,267.778,3670.876,0.07294662091555258
8907,June,Weekday,802,17,548.519,5996.111454545455,0.09147912011945439
8908,June,Saturday,802,17,320.92,4325.3405,0.07419531479660388
8909,June,Sunday,802,17,287.062,4029.8800000000006,0.07123338660208244
8910,July,Weekday,802,17,531.54,6006.6459523809535,0.08849198108460257
8911,July,Saturday,802,17,373.086,4652.4580000000005,0.0801911591679065
8912,July,Sunday,802,17,337.759,4486.5650000000005,0.07528231508960641
